,date,text
3660,2020-11-11 18:54:10,"@GLXgontran Hey there, sorry to hear you're having trouble with Google Assistant. You're welcome to post your question in the Community at https://t.co/S2yHO9yO6e. The forum is monitored by community specialist that'll be glad to provide you with assistance and guidance on this matter. - JM"
3661,2020-11-11 18:29:37,See read receipts on direct messages in #GoogleChat to know when a message has been read by the recipient → https://t.co/57IFL55YIN https://t.co/7qIL3P4h45
3662,2020-11-11 18:29:10,"@GLXgontran Hi there, thanks for flagging this with us! -LN"
3663,2020-11-11 17:08:27,"@brianmadden Hi Brian, thanks for the awesome comments about Google Workspace! 🤓 We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you. -LC"
3664,2020-11-11 16:42:40,"@worldwise001 Hey there, thank you very much for your feedback. We are always looking for ways to improve our products. You may want to share your feedback by following the steps here: https://t.co/5JZ6JlEu25. -RP"
3665,2020-11-11 23:00:04,"@TillyMaxime Okay, we see you. 👀 We hope you continue to enjoy your experience!"
3666,2020-11-11 22:59:04,"@Vanny_But_Yes Pretty neat, right?! 😎"
3667,2020-11-11 22:54:45,@mattwoodget We can't argue with that. 🙌
3668,2020-11-11 22:27:59,@violetjaneevans We fully support that decision. Do any specific features stand out?
3669,2020-11-11 22:25:44,@1234alho We understand your frustration. Do you know if you started experiencing this after a specific update?
3670,2020-11-11 22:21:25,"@MajorMorteza Great suggestion! Be sure to submit your feedback using the shortcut Alt+Shift+I in the browser. In the meantime, we recommend checking out Xbox Game Bar: https://t.co/lXPdxMErVx"
3671,2020-11-11 22:16:43,@guyothersome Let's sort this out. Can you confirm which Edge version you're currently running? https://t.co/7fuwzZ7DbR
3672,2020-11-11 22:10:48,@594mantou We appreciate your honesty! We're always looking for ways to improve and hope you will submit your experience using the shortcut Alt+Shift+I in the browser.
3673,2020-11-11 22:10:20,"@RThomson3 Solid choice, Robert. 😎"
3674,2020-11-11 22:06:56,@lfrigodesouza Fantastic! What kind of work are you using Edge for?
3675,2020-11-11 22:06:48,@PRG82760867 Let's sort this out. Have you tried running through these troubleshooting steps? https://t.co/6qHUzi4tqO
3676,2020-11-11 22:04:20,@bmuenzenmeyer We're always open to feedback! Be sure to submit your suggestions using the shortcut Alt+Shift+I in the browser.
3677,2020-11-11 21:57:47,"@jackwkinsey That's great, Jack. We hope you continue to have a great experience. 💙"
3678,2020-11-11 21:54:46,"@Maurice_Woitzyk Ooo, that's a good one. Thanks for sharing."
3679,2020-11-11 21:50:29,@Dennis5mile Both great choices. Thanks for chatting with us.
3680,2020-11-11 21:45:47,@NaneFaruk Great idea! We'd love to hear your thoughts.
3681,2020-11-11 21:31:23,"@itschrismills We fully support this decision, Chris. 😎"
3682,2020-11-11 21:28:56,@itsakt Right on! We hope you continue to enjoy your experience. 💙
3683,2020-11-11 21:25:14,"@LeRifqi Aww, we're flattered. 😊 Have you discovered any favorite extensions?"
3684,2020-11-11 21:21:07,@lfrigodesouza We love to hear it! How long have you been using Edge?
3685,2020-11-11 21:16:42,"@rlmeyer2002 Great choice, Roger. 💙"
3686,2020-11-11 21:11:09,"@jackwkinsey Glad you're a fan, Jack. What kind of work are you using Edge for?"
3687,2020-11-11 20:56:29,"@olson_nation Give it a shot, Michael. We're always here to help if you have any questions. 😊"
3688,2020-11-11 20:48:06,"@ash_093 Pretty neat, right?! Have you discovered any other favorite extensions?"
3689,2020-11-11 20:33:22,"@jordantoy Fantastic! Thanks for chatting with us, Jordan. 💙"
3690,2020-11-11 20:13:03,@gwiff_kun Have you tried clearing your cache? That should resolve this. https://t.co/hkT8QzJSaV
3691,2020-11-11 20:06:54,@SanketRJDave Have you tried clearing your cache? That should resolve this. https://t.co/IAdZ3zF9FU
3692,2020-11-11 20:04:32,@iMahtaw We appreciate your feedback! Be sure to submit your experience through the mobile app menu by selecting Send feedback.
3693,2020-11-11 19:56:30,@BlueSurg Have you tried clearing your cache? That should resolve this. https://t.co/B49timik3w
3694,2020-11-11 19:42:26,"@sophsweet Hmm, can you confirm which Edge version you're currently running? We'd love to help. https://t.co/W6L7AI4daV"
3695,2020-11-11 18:59:26,Which extension are you using most? Comment below with your favorite! https://t.co/2T7QhUNFle
3696,2020-11-11 18:32:59,@jordantoy Just what we were going for! What kind of work will you be using Edge for the most?
3697,2020-11-11 18:29:21,@TillyMaxime We'd have to agree with that! Have you been using Edge for your streams?
3698,2020-11-11 18:26:51,@heytulsiprasad Something for us all to look forward to! Have you had a chance to try out Collections? https://t.co/NZpJ4O8eZ1
3699,2020-11-12 14:40:06,@Iostinromance @AnneMarie Woohoo! 🙌 🎉
3700,2020-11-12 14:36:55,@Katrina_Meade @Jack_Septic_Eye After those Among Us wins. https://t.co/8qfs4X7g9D
3701,2020-11-12 14:25:14,@toni_willets @AnneMarie That was so beautiful ❤️
3702,2020-11-12 14:17:40,"@holsxjb @AnneMarie No way, that's amazing!! 😍"
3703,2020-11-12 14:05:47,@Beaniebhebhe @AnneMarie 😂❤️ already iconic
3704,2020-11-12 13:47:51,@wildfiresheeran 😂❤️ https://t.co/0N6PEUytb3
3705,2020-11-12 13:36:33,@stripthatdowney @AnneMarie She's just so lovely ❤️ https://t.co/OnJa79Y71g
3706,2020-11-12 13:29:00,@daylightromance @AnneMarie @youtubemusic ❤️🙌❤️
3707,2020-11-12 13:26:04,@alliseeisher @AnneMarie @youtubemusic Isn't she amazing? ❤️
3708,2020-11-12 13:21:33,@Hollie_maexo @AnneMarie ❤️❤️❤️
3709,2020-11-12 13:19:03,"@buteragilliesx She's just amazing, isn't she? ❤️"
3710,2020-11-12 13:18:18,@AnneMarie @youtubemusic So inspiring ❤️
3711,2020-11-12 12:36:52,@thebodycoach @BBCCiN Good luck Joe! You've got this 💪
3712,2020-11-12 05:30:12,Skaters gonna skate skate skate → https://t.co/9o4DUQ5rvl https://t.co/veD3zYjdwJ
3713,2020-11-12 03:56:51,"RT @TeamYouTube: ...And we’re back – we’re so sorry for the interruption. This is fixed across all devices &amp; YouTube services, thanks for b…"
3714,2020-11-12 01:31:26,If you are not able to watch videos right now here's why 👇. Follow this thread for updates. https://t.co/c7XfzcCIYD
3715,2020-11-11 21:34:10,"RT @Google: This #VeteransDay, we thank our country’s brave military members for their service. 💛 

We’re honored to have Googlers like Nat…"
3716,2020-11-11 18:14:11,"RT @youtubemusic: Introducing our newest #ArtistOnTheRise, Puerto Rican singer, rapper and songwriter @rauwalejandro. Subscribe to his chan…"
3717,2020-11-11 17:59:30,@IAmChrisRamsey 👀 No Barry Beef's here...
3718,2020-11-11 17:59:08,@ocxandust https://t.co/QtmxkJAUnx
3719,2020-11-11 17:10:34,"Find these featured organizations on YouTube: 
@homebaseprogram → https://t.co/C8k5Ov9ab4

@TeamRWB → https://t.co/4G43Verjo0

@TeamRubicon → https://t.co/BbQ6eF8cIU"
3720,2020-11-11 17:10:33,"Through service and selflessness, veterans represent the best of us. This #VeteransDay, honor and support those who served and the organizations that uplift them. Learn more → https://t.co/NsnujNNhSU https://t.co/Okdfc4SPZj"
3721,2020-11-12 14:43:03,RT @intipseleb: Potret Megah Dorm ENHYPEN Bikin Fans TXT Iri https://t.co/Vf49glMpeP https://t.co/A2P3VMZsSz
3722,2020-11-12 14:43:02,"RT @sahijabcom: Fady Qaddoura, Senator Muslim Pertama Negara Bagian Indiana https://t.co/AhbJn7B2Bx"
3723,2020-11-12 14:42:32,KSAD Kumpulkan Komandan Korem dan Kodim Seluruh Indonesia di Mabes AD https://t.co/CO47sdjpIq #militer
3724,2020-11-12 14:34:32,Berkas Kasus Eks Danjen Kopassus Diserahkan ke Jaksa https://t.co/zyhMisvCeO #nasional
3725,2020-11-12 14:33:03,"Tren Menstruasi Anak Semakin Dini, Edukasi Masih Dianggap Tabu https://t.co/5OGVXdhx2W"
3726,2020-11-12 14:33:03,Ancaman Hukuman Penyebar Pertama Video Syur Mirip Gisel https://t.co/CcFy7FcyoM
3727,2020-11-12 14:24:32,"RT @intipseleb: Dikagumi Betrand Peto, Anneth Idol Ngaku Diserang Netizen https://t.co/HU2GjJjVEs https://t.co/XnBgFopZ3Y"
3728,2020-11-12 14:14:33,"Revolusi Mental, PMK Gandeng Muhammadiyah, NU, Forum Rektor dan PGRI https://t.co/6knyL4UqLL"
3729,2020-11-12 14:10:32,"Silet Pelakor, Wanita ini Ternyata Tengah Mengandung 7 Bulan https://t.co/FRwiUIswet #kriminal"
3730,2020-11-12 14:07:05,Polda Metro Pelajari Dugaan Pelecehan atas Anggota Grup JKT48 https://t.co/P2fOgDqD3F
3731,2020-11-12 14:07:04,Chelsea Pasti Ketar-ketir Pemainnya Kena COVID-19 Bersama Kroasia https://t.co/aicLzeHB2i
3732,2020-11-12 14:07:04,Transaksi GoPay Meningkat saat Pandemi https://t.co/BAKFZj8ehA
3733,2020-11-12 14:06:02,RT @VIVAbola: Chelsea Pasti Ketar-ketir Pemainnya Kena COVID-19 Bersama Kroasia https://t.co/HNYlCy8V7z #bola
3734,2020-11-12 14:00:03,"Ayah adalah seseorang yang ingin mengangkat anak-anaknya saat terjatuh. Ayah akan selalu membiarkan anak-anaknya mencoba lagi hingga bersiap untuk mengangkatnya kembali. Selamat Hari Ayah.
-
#SelamatHariAyah #HariAyahNasional https://t.co/r445jttp2w"
3735,2020-11-12 14:00:02,"#Trending 

https://t.co/kei0YExGwo
Harta Berjalan Hotman Paris Sebelum Isu Nikah Siri Dengan Wika Salim"
3736,2020-11-12 13:58:02,"RT @intipseleb: Blackpink Promosikan Debut Loren, Rose Beda Sendiri https://t.co/rPOTmajDF5 https://t.co/oAkCwpXjin"
3737,2020-11-12 13:57:32,"TNI Berduka, Kopda Dominggus Meninggal Dunia https://t.co/BbvwyTQ8zA #militer"
3738,2020-11-12 13:37:04,Industri Otomotif Indonesia Sering Diterpa Badai https://t.co/NBkHmubquP
3739,2020-11-12 13:33:02,"RT @jagodangdutcom: Diungkap, ini First Love Lesti Kejora! Bikin Haru https://t.co/0XXzZl7aRs #dangdut"
3740,2020-11-12 13:30:33,ASEAN dan China Bersiap Ratifikasi Perjanjian Dagang Terbesar di Dunia https://t.co/DoIlGmZQPr
3741,2020-11-12 13:30:00,"#Trending 

https://t.co/gy1hP1nFiC
Unik, Begini Teknik Pengambilan Gambar saat Adegan Naik Motor di Film"
3742,2020-11-12 13:27:32,"Terbaik dalam Pelaporan Keberlanjutan, BUMI Raih Penghargaan A+ https://t.co/RYC9C4iWEe"
3743,2020-11-12 13:27:02,"RT @VIVAbola: Waduh, Pemain Kroasia COVID-19 Tapi Tetap Main https://t.co/YkKpCzYc7b #bola"
3744,2020-11-12 13:13:03,"RT @VIVAbola: Kontrak Baru Mandek, Bek Serba Bisa Bayern Munich Segera ke Liverpool? https://t.co/REV8S7uPUA #bola"
3745,2020-11-12 13:12:03,"COVID-19 Masih Ada, Ketua MPR Minta Pemerintah Gencar Lakukan 3T https://t.co/OBIDse8a2D"
3746,2020-11-12 13:12:03,"Kontrak Baru Mandek, Bek Serba Bisa Bayern Munich Segera ke Liverpool? https://t.co/ZjCBPq6acA"
3747,2020-11-12 13:07:02,Gatot Nurmantyo Disebut Ingin Bangun Jarak dengan Istana https://t.co/TGREcu3qA8
3748,2020-11-12 13:06:02,"RT @jagodangdutcom: Gara-Gara Sebut Habib Rizieq Tukang Obat, Nikita Mirzani Dibully https://t.co/G5nveMarCE #dangdut"
3749,2020-11-12 13:05:33,"Masa Pandemi, Makin Banyak Film Box Office Bisa Ditonton di Rumah https://t.co/sUmRDpbvdC"
3750,2020-11-12 13:05:32,"Masa Pandemi, Makin Banyak Film Box Office Bisa Ditonton di Rumah https://t.co/3zIHU6uzAg"
3751,2020-11-12 13:04:03,"VIVA Top3: Serangan Bom Jeddah, dan Red Notice Interpol Habib Rizieq dan YouTube Down https://t.co/RhSoT0P74D"
3752,2020-11-12 13:04:02,TNI Terkendala Ungkap Kasus Penembakan Pengurus Gereja di Papua https://t.co/jJ9jxJqks0 #militer
3753,2020-11-12 13:03:33,Damai di Nagorno Ciptakan Krisis Politik di Armenia https://t.co/CFia3QZj33
3754,2020-11-12 13:03:33,Warga Indonesia di Melbourne Diminta Waspada Badai Asma https://t.co/t3NezBUqZ9
3755,2020-11-12 13:03:32,Susu Unta Liar akan Dijual jadi Susu Formula Bayi https://t.co/8ZzVJdU4oc
3756,2020-11-12 13:00:32,"Physical distancing harus lebih ketat dilakukan untuk melindungi orang-orang berisiko.
-
#ingatpesanibu #satgascovid19 #ingatpesanibupakaimasker #ingatpesanibujagajarak #ingatpesanibucucitangan #pakaimasker #jagarak #jagajarakhindarikerumunan #cucitangan #cucitanganpakaisabun https://t.co/VuOmUp1Cjm"
3757,2020-11-12 13:00:03,"Ahmad Muzani: Kepulangan Habib Rizieq, Insha Allah Sebuah Rekonsiliasi https://t.co/YmA8C4kFWA #nasional"
3758,2020-11-12 13:00:02,"#TRENDING

https://t.co/4e3o8pE2N9
Netizen: Aerox Terbaru Mirip Honda Vario, Jawaban Yamaha Mengejutkan"
3759,2020-11-12 12:56:32,Sudah Amankah Pesan Liburan ke Luar Negeri Tahun Depan? https://t.co/WTU4lnbTTt
3760,2020-11-12 12:51:02,"Sebut Habib Tukang Obat, Nikita Mirzani Terancam Dipolisikan https://t.co/Ateai3ILTG"
3761,2020-11-12 13:39:37,Tips Gowes Aman Bersama Teman-Teman https://t.co/S4f5PiAFW5 via @medcom_id
3762,2020-11-12 13:38:48,"Presiden Terpilih AS, Joe Biden tidak banyak menanggapi keengganan pemerintahan Donald Trump memulai proses transisi resmi. Sementara itu tokoh Partai Republik tetap berpihak pada Presiden Donald Trump. #MetroSiang #MetroTV20 https://t.co/jRQpcA0WUz"
3763,2020-11-12 13:37:31,"RT @susicekombak: #KreasiUntukSusi berhadiah jalan-jalan ke Simeulue, Aceh! Yuk perhatikan cara dan syaratnya berikut ini, Kawan Susi. Kala…"
3764,2020-11-12 13:31:03,"Dukung PEN, Bank Sumsel Babel Kucurkan Kredit Pendanaan Infrastruktur https://t.co/5da9ZQCKjv via @medcom_id"
3765,2020-11-12 12:50:53,Kenapa dimasa pandemi pelaku begal semakin berani? Jurus apa yang bisa dilakukan pesepeda untuk menangkal para begal? Saksikan #SpecialReportMetroTV eps #BegalSepedaAncamJakarta Jumat (13/11) pkl 22:05 WIB di #MetroTV. https://t.co/FX4YXLyKkV
3766,2020-11-12 12:15:00,Sidoarjo punya kawasan industri halal yang bisa dijadikan tumpuan bisnis masa depan. Ikuti obrolan betapa pentingnya industri halal dI #ShariaEconomicTalkMetroTV Kamis (12/11) pukul 20.05 WIB menghadirkan Adi Saputra Tedja Surya (Dirut PT. Makmur Berkah Amanda Tbk) #MetroTV20 https://t.co/BFcGhurfqg
3767,2020-11-12 12:00:01,"Ventilasi yang baik membantu menekan penularan COVID-19.

Pemerintah melalui #satgascovid19 tak bosan-bosannya mengampanyekan #ingatpesanibu. Jangan lupa selalu menerapkan 3M, yakni #pakaimasker, #jagajarak dan serta #cucitanganpakaisabun

#MTVNAD https://t.co/q18DHiGNAi"
3768,2020-11-12 10:53:01,"#PrimeTimeNewsMetroTV Mengantisipasi erupsi Gunung merapi 32 Stupa Candi Borobudur, Magelang Jawa Tengah ditutup. https://t.co/rVijZ2H5eD https://t.co/4PMOdwEcaF"
3769,2020-11-12 10:52:30,"RT @medcom_id: Jumat ini #NgobrolAsyik bareng Zee Zee Shahab yuk!
Artis cantik satu ini akan berbagi pengalamannya soal olahraga lari dan j…"
3770,2020-11-12 10:46:36,#PrimeTimeNewsMetroTV Suryopratomo (Duta Besar RI untuk Singapura) : KBRI menunggu proses hukum yang saat ini sudah ditangani Kepolisian Singapura. https://t.co/rVijZ2H5eD https://t.co/fIndtQG1PE
3771,2020-11-12 10:41:59,"Pemerintah meyakinkan vaksin Covid-19 akan aman digunakan untuk manusia.  Bagaimana cara kerja vaksin Covid-19 nantinya dan apa manfaat vaksin tersebut? 
Simak ulasannya dalam #PrimeTalkMetroTV ""Vaksin Covid-19 Aman dan Khasiatnya"" Malam ini, Kamis (12/11) LIVE pukul 19.30 WIB. https://t.co/lCeE9STjG5"
3772,2020-11-12 10:39:22,"Saksikan program Sharia Economic Talk with Gunawan Yasni dalam episode ""Kawasan Industri Halal Untuk Produk Global, Kamis 12 November 2020 pukul 20.05 WIB hanya di Metro TV

#MTVNAD https://t.co/k4aqQXcYUv"
3773,2020-11-12 10:27:00,"Salah satu cara mencegah penyebaran virus corona adalah dengan menggunakan masker. Berikut cara menggunakan masker yang baik dan benar. Mari lindungi diri, keluarga, dan sesama dengan semua pakai masker.

#indonesiamelawancovid19 #mediagroupnews #mediagroup #pakaimaskersetiaphari https://t.co/FDHii7BURr"
3774,2020-11-12 09:03:09,"Kali ini Kepo bareng salah satu pemuda yang menginspirasi yaitu Fariz Isnaini. CEO @AyoBlajar_id ini punya perhatian khusus terhadap masa depan pendidikan di Indonesia. Seperti apa ceritanya?

Simak Kepo X @BAKTIKominfo hari ini pkl 17.00 WIB di YouTube, FB Medcom ID.

#MTVNAD https://t.co/0SGxKDoaRK"
